Internal ID,going out,gender,age,country,area,dress,day,"Click Coordinates (x, y)",Media
90286197,No,Female,29,United States,Indiana,Blue and black,Friday,"(70, 28)",Science
90286209,No,Male,28,United States,Illinois,White and gold,Sunday,"(64, 13)",Science
90286226,Yes,Female,42,United States,California,Blue and black,Friday,"(60, 5)",Science
90286285,No,Male,64,United States,"Rappahannock County, VA",Blue and black,Friday,"(73, 4)",Science
90286339,No,Male,56,United States,California,White and gold,Friday,"(27, 70)",ESPN
90286343,No,Female,22,United States,Missouri,White and gold,Friday,"(21, 37)",Daily Dish
90286344,Yes,Male,36,United States,California,White and gold,Sunday,"(71, 35)",Science
90286358,Yes,Male,46,United States,California,Blue and black,Sunday,"(63, 22)",Science
90286398,No,I'd rather not say,59,United States,Virginia,White and gold,Friday,"(79, 6)",Science
90286401,No,Male,33,United States,OK,Blue and black,Sunday,"(81, 30)",Science
90286406,No,Male,49,United States,Wisconsin,White and gold,Friday,"(36, 93)",ESPN
90286415,No,Male,50,United States,New York,White and gold,Friday,"(74, 33)",Science
90286433,No,Male,55,United States,Maine,Blue and black,Friday,"(77, 12)",Science
90286440,No,Male,43,United States,Wisconsin,Blue and black,Friday,"(62, 12)",Science
90286489,No,Male,29,United States,California,Blue and black,Friday,Unknown,Unknown
90286498,No,Female,49,United States,Massachusetts,Blue and black,Friday,"(83, 22)",Science
90286513,Yes,Male,53,United States,California,White and gold,Sunday,"(74, 11)",Science
90286514,No,Male,38,United States,South Dakota,Blue and black,Sunday,"(23, 68)",ESPN
90286535,No,Female,54,United States,Virginia,Blue and black,Friday,"(77, 28)",Science
90286544,No,Male,49,United States,California,White and gold,Friday,"(82, 28)",Science
90286558,No,Male,46,United States,mo,Blue and black,Sunday,"(72, 19)",Science
90286576,No,Male,56,United States,Pennsylvania,White and gold,Friday,"(20, 82)",ESPN
90286648,Yes,Male,39,United States,Massachusetts,White and gold,Friday,"(81, 40)",Science
90286707,No,Male,35,Mexico,Mexico City,White and gold,Friday,"(61, 14)",Science
90286709,No,Male,27,United States,dc,Blue and black,Friday,"(66, 4)",Science
90286730,No,Female,48,United States,Massachusetts,Unknown,Friday,Unknown,Unknown
90286735,No,Male,52,Canada,Ontario,Blue and black,Sunday,"(76, 19)",Science
90286907,No,Female,40,United States,Illinois,White and gold,Sunday,"(82, 33)",Science
90286943,No,Male,34,United States,Washington,White and gold,Friday,"(71, 37)",Science
90286976,No,Male,44,United States,Virginia,White and gold,Friday,"(29, 81)",ESPN
90287039,No,Male,29,Canada,Ontario,Blue and black,Friday,Unknown,Unknown
90287043,No,Female,31,United States,Massachusetts,Blue and black,Sunday,"(65, 31)",Science
90287045,No,Male,50,United States,Florida,Blue and black,Friday,"(72, 19)",Science
90287047,No,Female,48,United States,Ohio,Blue and black,Sunday,"(33, 33)",Daily Dish
90287080,Yes,Male,42,United States,Tn,White and gold,Sunday,"(73, 22)",Science
90287085,No,Male,47,United States,Tennessee,Blue and black,Friday,"(32, 77)",ESPN
90287086,No,Male,35,United States,Maine,White and gold,Friday,"(65, 6)",Science
90287112,No,Female,53,United States,Pennsylvania,Blue and black,Friday,"(67, 20)",Science
90287147,No,Male,55,United States,Ohio,Unknown,Sunday,"(74, 6)",Science
90287149,No,Male,40,United States,Unknown,White and gold,Sunday,"(72, 32)",Science
90287243,No,Female,43,United States,California,White and gold,Friday,"(33, 36)",Daily Dish
90287252,No,Male,56,United States,Illinois,Unknown,Friday,Unknown,Unknown
90287265,No,Male,42,United States,Michigan,Blue and black,Friday,"(63, 30)",Science
90287289,No,Male,40,United States,Pennsylvania,White and gold,Sunday,"(75, 14)",Science
90287292,No,Male,47,United States,New York,White and gold,Friday,"(76, 6)",Science
90287329,No,Male,57,United States,Washington,Blue and black,Friday,"(55, 31)",Science
90287337,No,Male,28,United States,New York,White and gold,Friday,"(60, 14)",Science
90287345,Yes,Female,42,United States,California,White and gold,Friday,"(72, 4)",Science
90287352,No,Male,49,United States,New York,White and gold,Friday,"(61, 6)",Science
90287375,No,Male,62,United States,California,Unknown,Friday,Unknown,Unknown
90287433,No,Male,28,United States,Michigan,Blue and black,Friday,"(73, 32)",Science
90287454,No,Male,41,United States,Connecticut ,White and gold,Sunday,"(83, 27)",Science
90287455,No,Male,41,United States,California,White and gold,Friday,"(70, 26)",Science
90287462,No,Male,20,United States,Illinois,White and gold,Friday,Unknown,Unknown
90287499,No,Male,44,United States,Oregon,White and gold,Sunday,"(29, 41)",Daily Dish
90287516,No,Male,40,United States,Minnesota,White and gold,Sunday,"(67, 30)",Science
90287534,No,Male,40,United States,Indiana,Blue and black,Friday,"(74, 20)",Science
90287535,No,Female,38,United States,New York,White and gold,Friday,"(84, 42)",Science
90287554,No,Male,47,United States,Massachusetts,Blue and black,Friday,"(72, 22)",Science
90287572,Yes,Male,35,United States,Colorado,White and gold,Friday,"(61, 14)",Science
90287609,No,Female,27,United States,Washington,White and gold,Friday,"(81, 30)",Science
90287638,No,Male,46,United States,Texas,White and gold,Friday,"(80, 28)",Science
90287640,No,Female,29,United States,Colorado,White and gold,Sunday,Unknown,Unknown
90287645,No,Female,43,United States,California,Blue and black,Friday,"(69, 12)",Science
90287660,Yes,Male,27,United States,Virginia,Unknown,Friday,"(79, 12)",Science
90287692,No,Male,47,United States,Georgia,Unknown,Friday,Unknown,Unknown
90287704,No,Female,35,United States,Maryland,Blue and black,Friday,"(76, 19)",Science
90287735,No,Female,40,United States,Idaho ,Blue and black,Friday,"(25, 77)",ESPN
90287781,No,Male,49,United States,Texas,Blue and black,Sunday,"(83, 53)",Yahoo
90287848,No,Male,53,United States,New York,White and gold,Sunday,"(83, 12)",Science
90287876,Yes,Male,40,Canada,Ontario,White and gold,Friday,"(74, 29)",Science
90288014,No,Male,29,United States,Illinois,Blue and black,Friday,"(77, 11)",Science
90288033,No,Male,42,United States,New York,White and gold,Friday,"(34, 26)",Daily Dish
90288083,No,Male,14,United Kingdom,West Yorkshire,Blue and black,Friday,"(71, 75)",Yahoo
90288099,No,Male,37,United States,Illinois,Blue and black,Friday,"(77, 26)",Science
90288106,No,Female,38,United States,Missouri,Blue and black,Friday,"(83, 27)",Science
90288207,No,Male,48,United States,NM,Blue and black,Friday,"(16, 54)",ESPN
90288310,No,Male,15,Germany,Berlin,White and gold,Friday,"(73, 19)",Science
90288402,No,Female,41,United States,nc,White and gold,Sunday,"(69, 54)",Yahoo
90288426,No,Male,36,Canada,Ontario,Blue and black,Friday,"(79, 31)",Science
90288432,No,Female,38,United States,Georgia,White and gold,Friday,"(77, 19)",Science
90288436,No,Female,33,United States,"arlington, va",Blue and black,Friday,Unknown,Unknown
90288467,No,Male,35,United States,Hawaii,White and gold,Friday,"(66, 31)",Science
90288487,No,Other,27,United States,Connecticut,Blue and black,Friday,"(59, 21)",Science
90288609,No,Male,43,United States,Illinois,White and gold,Sunday,"(68, 27)",Science
90288629,No,Male,47,United States,Mo,White and gold,Friday,"(77, 79)",Yahoo
90288699,No,Male,27,United States,Massachusetts,White and gold,Friday,"(24, 71)",ESPN
